supermarket,category,name,price,reference_price,reference_unit,insert_date
dia-es,agua_refrescos_y_zumos,Agua mineral con gas SAN PELLEGRINO   BOTELLA 1 LT,1.15,1.15,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Agua mineral natural FONT VELLA   BOTELLA 1 LT,0.75,0.75,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA  pack 12 unidades LATA 396 CL,9.84,2.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero PEPSI  pack 2 unidades BOTELLA 3.5 LT,3.29,0.94,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA  pack 12 unidades LATA 396 CL,9.84,2.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA  pack 2 unidades BOTELLA 4 LT,4.0,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA   BOTELLA 500 ML,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA pack 6 unidades BOTELLA 500 ML,3.3,1.1,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola HOLA COLA pack 6 unidades LATA 33 CL,2.22,1.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica PEPSI   BOTELLA 1.75 LT,1.79,1.02,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero sin cafeína HOLA COLA pack 6 unidades LATA 33 CL,2.22,1.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica PEPSI   LATA 33 CL,0.79,2.39,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero PEPSI  pack 2 unidades BOTELLA 3.5 LT,3.29,0.94,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA  pack 2 unidades BOTELLA 4 LT,4.0,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA   LATA 33 CL,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA pack 12 unidades LATA 33 CL,4.2,1.06,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero zero COCA-COLA  pack 2 unidades BOTELLA 4 LT,4.0,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA   LATA 33 CL,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero sin cafeína HOLA COLA  BOTELLA 2 LT,0.89,0.45,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA  BOTELLA 2 LT,0.85,0.43,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero zero COCA-COLA  pack 12 unidades LATA 396 CL,9.84,2.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola HOLA COLA  BOTELLA 2 LT,0.95,0.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA   BOTELLA 2 LT,2.1,1.05,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola sin cafeína COCA-COLA   LATA 33 CL,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola light COCA-COLA   LATA 33 CL,0.9,2.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica PEPSI  pack 2 unidades BOTELLA 3.5 LT,3.49,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola HOLA COLA  LATA 33 CL,0.37,1.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero PEPSI   LATA 33 CL,0.79,2.39,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero PEPSI   BOTELLA 1.75 LT,1.79,1.02,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco zero sabor lima PEPSI   LATA 33 CL,0.75,2.27,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA   BOTELLA 2 LT,2.1,1.05,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero zero COCA-COLA   BOTELLA 1.25 LT,1.25,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero azúcar GREEN COLA   LATA 33 CL,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero PEPSI   BOTELLA 1 LT,1.29,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero sin cafeína PEPSI   LATA 33 CL,0.79,2.39,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica PEPSI   BOTELLA 1 LT,1.25,1.25,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero COCA-COLA  pack 6 unidades LATA 1.2 LT,4.38,3.65,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA  pack 6 unidades LATA 1.2 LT,4.38,3.65,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero zero COCA-COLA   BOTELLA 500 ML,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,"
Refresco de cola zero sin cafeína HOLA COLA pack 6 unidades BOTELLA 2 LT",5.34,0.45,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero sin cafeína HOLA COLA  LATA 33 CL,0.37,1.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola light PEPSI   BOTELLA 1.75 LT,1.79,1.02,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola light sin cafeína COCA-COLA   LATA 33 CL,0.9,2.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA  BOTELLA 500 ML,0.55,1.1,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola sin cafeína COCA-COLA   BOTELLA 2 LT,2.1,1.05,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola light COCA-COLA   BOTELLA 2 LT,2.19,1.1,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola light COCA-COLA   BOTELLA 1.25 LT,1.25,1.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola clásica COCA-COLA   BOTELLA 500 ML,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA pack 6 unidades BOTELLA 2 LT,5.1,0.43,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero zero COCA-COLA   BOTELLA 2 LT,2.1,1.05,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola zero HOLA COLA  LATA 33 CL,0.35,1.06,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de cola HOLA COLA pack 6 unidades BOTELLA 2 LT,5.7,0.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa cero GASEOSA  BOTELLA 1.5 LT,0.5,0.33,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa CASERA   BOTELLA 1.5 LT,1.15,0.77,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa cero GASEOSA  BOTELLA 50 CL,0.32,0.64,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa CASERA   BOTELLA 50 CL,0.79,1.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa GEISER   BOTELLA 1.5 LT,1.7,1.13,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Gaseosa en polvo edulcorado EL TIGRE   SOBRE 39 GR,0.95,24.36,kg,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FANTA  pack 9 unidades LATA 2.97 LT,6.03,2.03,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja KAS   LATA 33 CL,0.65,1.97,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FANTA  pack 2 unidades BOTELLA 4 LT,3.34,0.84,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja zero UPSS  BOTELLA 2 LT,0.95,0.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja zero FANTA   BOTELLA 2 LT,1.75,0.88,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja zero FANTA   LATA 33 CL,0.7,2.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja UPSS  BOTELLA 2 LT,0.99,0.5,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja UPSS  LATA 33 CL,0.38,1.15,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja sin gas UPSS  BOTELLA 1.5 LT,1.05,0.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FANTA   LATA 33 CL,0.7,2.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FANTA   BOTELLA 2 LT,1.75,0.88,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo naranja exprimido sin pulpa DIA DIA  BOTELLA 1 LT,1.59,1.59,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja sin gas UPSS  LATA 33 CL,0.49,1.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja KAS   LATA 33 CL,0.65,1.97,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja SIMON LIFE   BOTELLA 1.5 LT,1.85,1.23,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja con pulpa DON SIMON   BOTELLA 1 LT,2.85,2.85,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco en polvo sabor naranja TANG   BOLSA 30 GR,0.7,23.33,kg,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FANTA   BOTELLA 50 CL,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de naranja FUENSANTA   BOTELLA 1 LT,1.69,1.69,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón FANTA   BOTELLA 2 LT,1.75,0.88,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de lima limón zero SEVEN UP   LATA 33 CL,0.55,1.67,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón zero FANTA   BOTELLA 2 LT,1.75,0.88,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón zero UPSS  BOTELLA 2 LT,0.95,0.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Limonada DON SIMON   BOTELLA 1.5 LT,1.19,0.79,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de lima limón UPSS  BOTELLA 2 LT,1.09,0.55,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón 6% zumo con gas UPSS  BOTELLA 2 LT,0.99,0.5,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón FANTA   LATA 33 CL,0.7,2.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón UPSS  LATA 33 CL,0.39,1.18,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón zero FANTA   LATA 33 CL,0.7,2.12,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón sin gas UPSS  BOTELLA 1.5 LT,1.05,0.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de lima limón SPRITE   LATA 33 CL,0.53,1.61,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón zero SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de limón SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco sin gas de limón UPSS  LATA 33 CL,0.49,1.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de lima limón SPRITE   BOTELLA 2 LT,1.54,0.77,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de lima limón zero SEVEN UP   LATA 33 CL,0.55,1.67,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco en polvo sabor limón TANG   BOLSA 30 GR,0.7,23.33,kg,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón zero UPSS  BOTELLA 1.5 LT,0.99,0.66,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón UPSS  BOTELLA 1.5 LT,0.99,0.66,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón sin azúcar NESTEA   BOTELLA 1.5 LT,1.95,1.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón sin azúcar NESTEA   LATA 33 CL,0.9,2.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al melocotón UPSS  BOTELLA 1.5 LT,0.99,0.66,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón UPSS  LATA 33 CL,0.45,1.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café cappuccino CAFETERIA  VASO 230 ML,0.99,4.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café latte macchiato CAFETERIA  VASO 230 ML,0.99,4.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón NESTEA   BOTELLA 1.5 LT,1.95,1.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té al limón NESTEA   LATA 33 CL,0.9,2.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té verde UPSS  LATA 33 CL,0.45,1.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café espresso CAFETERIA  VASO 230 ML,0.99,4.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café cappuccino KAIKU   VASO 230 ML,1.77,7.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té verde con aloe vera SAN BENEDETTO   BOTELLA 1.5 LT,1.25,0.83,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té de melocotón e hibisco FUZE TEA   BOTELLA 1.25 LT,1.95,1.56,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café light KAIKU   VASO 230 ML,1.77,7.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco de té de melocotón zero SAN BENEDETTO   BOTELLA 50 CL,0.75,1.5,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café cappuccino KAIKU   VASO 370 ML,2.49,6.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Café vainilla KAIKU   VASO 230 ML,1.89,8.22,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco vitamin té negro con melocotón zero VIWA   BOTELLA 60 CL,1.79,2.98,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Batido de chocolate enriquecido con proteínas VALIO   BOTELLA 260 GR,2.35,9.04,kg,2023-07-10
dia-es,agua_refrescos_y_zumos,Café espresso KAIKU   BOTELLA 230 ML,1.77,7.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica TONI TONICO  LATA 33 CL,0.4,1.21,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica zero SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica TONI TONICO  BOTELLA 1.5 LT,0.95,0.63,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica SCHWEPPES   BOTELLA 1 LT,1.7,1.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica NORDIC MIST   LATA 25 CL,0.64,2.56,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica pink SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica de limón SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica premium yuzu ROYAL BLISS   LATA 25 CL,0.85,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica premium bohemian berry sensation ROYAL BLISS   LATA 25 CL,0.89,3.56,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Tónica con toque de lima SCHWEPPES   BOTELLA 20 CL,1.69,8.45,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante sabor wild berry SCHWEPPES   LATA 33 CL,0.89,2.7,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco tónica ORGANICS(REFRESCO)   LATA 1 LT,5.99,5.99,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética zero EL DIABLO  LATA 250 ML,0.49,1.96,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética EL DIABLO  LATA 250 ML,0.49,1.96,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética ultra MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética de mojito EL DIABLO  LATA 250 ML,0.64,2.56,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética de guaraná EL DIABLO  LATA 500 ML,0.99,1.98,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética BURN   LATA 500 ML,1.19,2.38,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética green MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sin azúcar RED BULL   LATA 250 ML,1.59,6.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética mango loco MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética absolutely zero MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética wild pink FRUGO   BOTELLA 330 ML,1.0,3.03,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética wild green FRUGO   BOTELLA 330 ML,1.0,3.03,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética ultra fiesta mango MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética zero azúcar Hamilton MONSTER   BOTELLA 50 CL,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética RED BULL   LATA 355 ML,1.99,5.61,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sabor killer mandarin ROCKSTAR   LATA 500 ML,1.69,3.38,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética fruit & power SAN BENEDETTO   BOTELLA 400 ML,1.25,3.13,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sin azúcar RED BULL   LATA 355 ML,1.99,5.61,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética miami sin azúcar NOCCO   LATA 330 ML,2.3,6.97,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sabor albaricoque RED BULL   LATA 250 ML,1.59,6.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética fruta del dragón RED BULL   LATA 250 ML,1.59,6.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética monarch MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética mule MONSTER   LATA 500 ML,1.7,3.4,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sin azúcar RED BULL  pack 4 unidades LATA 1 LT,5.35,5.35,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sabor coco y arándanos RED BULL   LATA 250 ML,1.59,6.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sabor guayaba ROCKSTAR   LATA 500 ML,1.5,3.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética sabor baya de junio RED BULL   LATA 250 ML,1.49,5.96,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética rockstar ROCKSTAR   LATA 500 ML,1.5,3.0,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida energética RED BULL   LATA 473 ML,2.59,5.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón AQUARIUS  pack 2 unidades BOTELLA 3 LT,3.7,1.23,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón zero AQUARIUS   BOTELLA 1.5 LT,1.75,1.17,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón AQUARIUS   BOTELLA 500 ML,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante aromatizada cítrico zero GET MOVE  BOTELLA 1.5 LT,1.12,0.75,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refresco vitamin brainboost zero VIWA   BOTELLA 600 ML,1.79,2.98,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón AQUARIUS  pack 9 unidades LATA 2.97 LT,7.29,2.45,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida isotónica de limón 4MOVE   BOTELLA 750 ML,1.29,1.72,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón AQUARIUS   BOTELLA 1.5 LT,1.95,1.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de naranja AQUARIUS   BOTELLA 1.5 LT,1.95,1.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Refrescante aromatizada naranja GET MOVE  BOTELLA 1.5 LT,1.09,0.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante aromatizada cítrico GET MOVE  BOTELLA 1.5 LT,1.09,0.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón AQUARIUS   LATA 330 ML,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante aromatizada azul GET MOVE  BOTELLA 500 ML,0.65,1.3,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante aromatizada cítrico GET MOVE  LATA 330 ML,0.45,1.36,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de naranja AQUARIUS   LATA 330 ML,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de limón zero AQUARIUS   LATA 330 ML,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de naranja zero AQUARIUS   BOTELLA 330 ML,0.85,2.58,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante de naranja zero AQUARIUS   BOTELLA 1.5 LT,1.75,1.17,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida refrescante aromatizada ice storm POWERADE   BOTELLA 500 ML,1.39,2.78,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida isotónica multifrutas 4MOVE   BOTELLA 750 ML,1.29,1.72,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida isotónica multifrutas zero 4MOVE   BOTELLA 750 ML,1.3,1.73,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja 100% con pulpa ZUMOSFERA  BRIK 1 LT,1.29,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida con leche mediterráneo PASCUAL BIFRUTAS pack 6 unidades BRIK 1.2 LT,2.49,2.08,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja 100% sin pulpa ZUMOSFERA  BRIK 1 LT,1.29,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,"Zumo de piña, manzana y uva 100% ZUMOSFERA pack 6 unidades BRIK 1.2 LT",1.39,1.16,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de melocotón y uva ZUMOSFERA pack 6 unidades BRIK 1.2 LT,1.6,1.33,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de manzana 100% ZUMOSFERA  BRIK 1 LT,0.99,0.99,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja exprimida con pulpa DON SIMON   BRIK 1 LT,1.99,1.99,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar naranja GRANINI   BOTELLA 1 LT,2.79,2.79,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de piña sin azúcares añadidos ZUMOSFERA  BRIK 1 LT,0.89,0.89,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo tropical sin azúcares añadidos ZUMOSFERA  BRIK 1 LT,0.75,0.75,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida de frutas con leche mediterráneo ZUMOSFERA pack 6 unidades BRIK 1.2 LT,1.25,1.04,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de manzana sin azúcares añadidos ZUMOSFERA  BRIK 1 LT,0.85,0.85,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de melocotón sin azúcares añadidos ZUMOSFERA  BRIK 1 LT,0.99,0.99,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja sin azúcares añadidos ZUMOSFERA  BRIK 1 LT,0.85,0.85,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de piña y uva 100% ZUMOSFERA pack 3 unidades BRIK 600 ML,1.35,2.25,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida con leche tropical PASCUAL BIFRUTAS pack 6 unidades BRIK 1.2 LT,2.49,2.08,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida de frutas con leche caribe ZUMOSFERA pack 6 unidades BRIK 1.2 LT,1.55,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de naranja 100% sin pulpa ZUMOSFERA pack 3 unidades BRIK 600 ML,1.49,2.48,l,2023-07-10
dia-es,agua_refrescos_y_zumos,"Zumo de naranja, mango y zanahoria sin azúcares añadidos ZUMOSFERA  BRIK 1 LT",1.29,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Zumo de piña 100% ZUMOSFERA  BRIK 1 LT,1.29,1.29,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida de frutas con leche melocotón y albaricoque ZUMOSFERA pack 3 unidades BRIK 990 ML,1.69,1.71,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar light tropical JUVER DISFRUTA  BRIK 2 LT,3.29,1.65,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar de naranja y mango selección GRANINI   BOTELLA 1 LT,2.69,2.69,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar zanahoria y naranja GRANINI   BOTELLA 1 LT,2.69,2.69,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar de pera selección GRANINI   BOTELLA 1 LT,2.79,2.79,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Mosto tinto GREIP   BOTELLA 1 LT,2.5,2.5,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida de frutas con leche tropical ZUMOSFERA  BRIK 1 LT,1.1,1.1,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar piña GRANINI   BOTELLA 1 LT,2.79,2.79,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar melocotón GRANINI   BOTELLA 1 LT,2.99,2.99,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Bebida con leche tropical PASCUAL BIFRUTAS pack 3 unidades BRIK 990 ML,2.49,2.52,l,2023-07-10
dia-es,agua_refrescos_y_zumos,Néctar light piña JUVER DISFRUTA  BRIK 2 LT,3.69,1.85,l,2023-07-10
